id;name;category;brand;saleFormat;installmentsNoInterest;flashOffer;price;oldPrice;offPct;freeShip;image;featured;description;stock;location;barcode;unit;cdsetor;cdsetdep
33.0555;"LENTE P/MASCARA DE SOLDA PRETA";"FERRAMENTAS";"";"UN";false;true;5.39;6.03;11;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-1;"";"7898094330744";"UN";;
33.0556;"LUVA DE MARTELETEIRO";"FERRAMENTAS";"";"UN";false;false;150.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"133699";"UN";;
33.0557;"BROCA VIDEA 5 MM (3/16)";"FERRAMENTAS";"";"UN";false;false;7.40;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";22;"";"7908642006745";"UN";;
33.0558;"ESCADA MADEIRA ENCOSTO 12 DG";"FERRAMENTAS";"";"UN";false;false;366.01;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7898595561128";"UN";;
33.0559;"PASSARINHEIRA METRO";"FERRAMENTAS";"";"UN";false;true;4.62;5.44;15;false;"/assets/no-image.jpg";false;"Produto sem descrição.";62;"";"1.33.700";"UN";;
33.0560;"RASPADOR P/ TINTA";"FERRAMENTAS";"";"UN";false;true;16.45;21.15;22;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-4;"";"1.33.701";"UN";;
33.0561;"BOTINA DE COURO S/ BIQUEIRA N 45";"FERRAMENTAS";"";"UN";false;false;51.07;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"7893946474171";"UN";;
33.0562;"PORTA ELETRODO 500 A";"FERRAMENTAS";"";"UN";false;false;19.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";3;"";"7899612783288";"UN";;
33.0563;"LENTE P/MASCARA DE SOLDA INCOLOR";"FERRAMENTAS";"";"UN";false;true;3.00;4.00;25;false;"/assets/no-image.jpg";false;"Produto sem descrição.";25;"";"1000000149401";"UN";;
33.0564;"ARCO DE SERRA REGULAVEL MAX";"FERRAMENTAS";"";"UN";false;true;25.98;31.64;18;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-4;"";"789909540038";"UN";;
33.0565;"ABAFADOR DE RUIDO";"FERRAMENTAS";"";"UN";false;false;18.80;18.84;0;false;"/assets/no-image.jpg";false;"Produto sem descrição.";12;"";"7898094330119";"UN";;
33.0566;"PONTEIRO 3/4 X 40";"FERRAMENTAS";"";"UN";false;false;24.55;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";7;"";"133707";"UN";;
33.0567;"TALHADEIRA ACO 1/2 X 20";"FERRAMENTAS";"";"UN";false;false;20.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";7;"";"7898658950500";"UN";;
33.0568;"TALHADEIRA 3/4 X 50";"FERRAMENTAS";"";"UN";false;true;31.43;40.16;22;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"133709";"UN";;
33.0569;"ESCADA MADEIRA ENCOSTO 14 DG";"FERRAMENTAS";"";"UN";false;false;408.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7898595561142";"UN";;
33.0570;"BOTINA DE COURO S/ BIQUEIRA N 42";"FERRAMENTAS";"";"UN";false;false;54.04;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-4;"";"7899717102533";"UN";;
33.0571;"LUVA MAO DE MALHA PIGMENTADA (PAR)";"FERRAMENTAS";"";"UN";false;false;6.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";333;"";"7908642000965";"UN";;
33.0572;"ABRACAD GOTA 3";"FERRAMENTAS";"";"UN";false;false;9.50;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";29;"";"7898650711901";"UN";;
33.0573;"CHAVE BIELA L  8 MM";"FERRAMENTAS";"";"UN";false;false;18.38;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";7;"";"7891114029642";"UN";;
33.0574;"CHAVE BIELA L 10 MM";"FERRAMENTAS";"";"UN";false;true;27.69;34.82;20;false;"/assets/no-image.jpg";false;"Produto sem descrição.";5;"";"7898921374309";"UN";;
33.0575;"CHAVE BIELA L 11 MM";"FERRAMENTAS";"";"UN";false;false;19.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";12;"";"7898921374316";"UN";;
33.0576;"CHAVE BIELA L 12 MM";"FERRAMENTAS";"";"UN";false;true;30.10;39.96;25;false;"/assets/no-image.jpg";false;"Produto sem descrição.";5;"";"7898921374323";"UN";;
33.0577;"ESCADA MADEIRA ENCOSTO 15 DG";"FERRAMENTAS";"";"UN";false;false;442.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"13372";"UN";;
33.0578;"TORQUES N 14";"FERRAMENTAS";"";"UN";false;true;69.90;87.50;20;false;"/assets/no-image.jpg";false;"Produto sem descrição.";9;"";"0736532118394";"UN";;
33.0579;"ESCOVA ACO CIRCULAR 50 X 8 MM";"FERRAMENTAS";"";"UN";false;true;6.20;7.24;14;false;"/assets/no-image.jpg";false;"Produto sem descrição.";11;"";"133721";"UN";;
33.0580;"BROCA CHATA 35 MM 11/4";"FERRAMENTAS";"";"UN";false;true;35.00;42.00;17;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-1;"";"1.33.722";"UN";;
33.0581;"REBITE POP 4,8 X 24";"FERRAMENTAS";"";"UN";false;true;0.19;0.25;24;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-917;"";"1.33.723";"UN";;
33.0582;"REBITE POP 6,2 X 22 (622)";"FERRAMENTAS";"";"UN";false;true;0.30;0.38;21;false;"/assets/no-image.jpg";false;"Produto sem descrição.";16;"";"1.33.724";"UN";;
33.0583;"BARRA DE APOIO INOX 30 CM";"ARTEFATOS ACO INOX";"";"UN";false;true;68.25;91.32;25;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7899074724492";"UN";;
33.0584;"BARRA DE APOIO INOX 40 CM";"ARTEFATOS ACO INOX";"";"UN";false;false;69.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7899074724485";"UN";;
33.0585;"MASCARA P/ SOLDA C/ CARNEIRA";"FERRAMENTAS";"";"UN";false;true;47.62;60.59;21;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7895540101576";"UN";;
33.0586;"REBITE POP 4,0 X 12 (412)";"FERRAMENTAS";"";"UN";false;true;0.42;0.50;16;false;"/assets/no-image.jpg";false;"Produto sem descrição.";472;"";"1.33.729";"UN";;
33.0587;"REBITE POP 3,2 X 12 (312)";"FERRAMENTAS";"";"UN";false;false;0.21;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";916;"";"1.33.730";"UN";;
33.0588;"REBITE POP 3,2 X 16 (316)";"FERRAMENTAS";"";"UN";false;false;0.37;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1596;"";"1.33.731";"UN";;
33.0589;"CHURRASQUEIRA MEIO TAMBOR 100LTS  MC 47(100.5)";"ARTEFATOS ACO INOX";"";"UN";false;false;351.30;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"133732";"UN";;
33.0591;"CARVAO FURAD BOSCH PROF. 1111-0173 (340-L)";"FERRAMENTAS";"";"UN";false;true;13.33;18.33;27;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"133734";"UN";;
33.0596;"CLIPS P/CABO ACO 1/8";"MATERIAL ELETRICO 1";"";"UN";false;false;1.19;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";52;"";"7908642002815";"UN";;
33.0597;"SAND HAV TREND PTO/AM CITRICO 41/42";"SANDALIAS";"";"UN";false;false;34.97;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"7909690270836";"UN";;
33.0598;"CLIPS P/CABO ACO 3/16";"MATERIAL ELETRICO 1";"";"UN";false;false;1.95;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";153;"";"7908642002822";"UN";;
33.0599;"CLIPS P/CABO ACO 5/16";"MATERIAL ELETRICO 1";"";"UN";false;false;4.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";223;"";"7908642002846";"UN";;
33.0600;"ALICATE BICO MEIA CANA";"FERRAMENTAS";"";"UN";false;false;28.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"7908642003553";"UN";;
33.0601;"GRELHA P/ CHURRASQ CABO MAD N 1-30 CM";"MATERIAL ELETRICO 1";"";"UN";false;false;89.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";7;"";"133744";"UN";;
33.0602;"CUBA ACO MEKAL CS40 POLIDA 40X34X17";"ARTEFATOS ACO INOX";"";"UN";false;true;312.50;374.90;17;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"1.33.745";"UN";;
33.0603;"FURADEIRA MAKITA 220 V 0801G";"FERRAMENTAS";"";"UN";false;true;337.25;452.14;25;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"1.33.746";"UN";;
33.0604;"ESTICADOR P/CABO ACO 1/4";"MATERIAL ELETRICO 1";"";"UN";false;false;4.73;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";75;"";"7908642002747";"UN";;
33.0605;"ESTICADOR P/CABO ACO 3/16";"MATERIAL ELETRICO 1";"";"UN";false;false;6.27;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";15;"";"7891638024741";"UN";;
33.0606;"ESPATULA PVC P/ REJUNTE";"FERRAMENTAS";"";"UN";false;false;2.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";123;"";"7891395000828";"UN";;
33.0607;"ALVIAO C / CABO";"FERRAMENTAS";"";"UN";false;false;69.86;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"1.33.75";"UN";;
33.0608;"PROTECAO VERGALHAO C/200 BOLINHA";"FERRAMENTAS";"";"UN";false;true;7.00;9.00;22;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"1.33.750";"UN";;
33.0609;"PONTEIRO 5/16 X 15";"FERRAMENTAS";"";"UN";false;true;10.00;13.33;25;false;"/assets/no-image.jpg";false;"Produto sem descrição.";5;"";"133751";"UN";;
33.0610;"PONTEIRO ACO 3/4 X 30";"FERRAMENTAS";"";"UN";false;false;26.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";31;"";"7898658950401";"UN";;
33.0611;"PONTEIRO ACO 1/2 X 20";"FERRAMENTAS";"";"UN";false;true;15.00;17.50;14;false;"/assets/no-image.jpg";false;"Produto sem descrição.";9;"";"133753";"UN";;
33.0612;"PE DE CABRA 3/4 X 60";"FERRAMENTAS";"";"UN";false;false;39.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";8;"";"7898658950319";"UN";;
33.0613;"TALHADEIRA ACO 3/4 X 30";"FERRAMENTAS";"";"UN";false;false;19.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";49;"";"7898658950456";"UN";;
803698;"KIT CONV HYDRA MAX P/ H- PLUS CR 4916";"METAIS DECA";"";"UN";false;false;320.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"7894200151791";"UN";;
33.0614;"DISCO LIXA 5 FUROS 180";"FERRAMENTAS";"";"UN";false;true;30.30;37.88;20;false;"/assets/no-image.jpg";false;"Produto sem descrição.";20;"";"133756";"UN";;
33.0615;"ESCADA ALUMINIO 4 DG";"FERRAMENTAS";"";"UN";false;false;155.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";7;"";"7898113086867";"UN";;
33.0616;"ESCADA ALUMINIO 5 DG";"FERRAMENTAS";"";"UN";false;false;189.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";5;"";"7898113086874";"UN";;
33.0617;"ESCADA ALUMINIO 6 DG";"FERRAMENTAS";"";"UN";false;false;210.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";4;"";"7898113086843";"UN";;
33.0618;"FORCADO 4 DENTES";"FERRAMENTAS";"";"UN";false;false;64.29;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-1;"";"1.33.76";"UN";;
33.0619;"ESCADA ALUMINIO 7 DG";"FERRAMENTAS";"";"UN";false;false;259.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";10;"";"7898113086881";"UN";;
33.0620;"ADAPT GAS FEMEA-P/ESPIGAO";"FERRAGENS";"";"UN";false;false;30.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"133761";"UN";;
33.0621;"ADAPT GAS MACHO";"FERRAGENS";"";"UN";false;false;27.87;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-2;"";"133762";"UN";;
33.0622;"ESPIGAO ABA  PLANA ETERNIT";"TELHAS ONDULADA";"";"UN";false;true;51.32;64.37;20;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-17;"";"7898440384117";"UN";;
33.0623;"SERRA COPO BI (41 MM ) 1.5/8";"FERRAMENTAS";"";"UN";false;true;95.00;100.49;5;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"133764";"UN";;
33.0624;"PERCEVEJO LATONADO CX C/100";"FERRAMENTAS";"";"UN";false;true;6.02;7.71;22;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"133765";"UN";;
33.0625;"METALON REDONDO 21/2 (3 MM)";"FERRO E A�O";"";"UN";false;false;504.84;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"1.33.766";"UN";;
33.0626;"VASSOURA JARDIM ACO 18 ARAMES TRAMONTINA";"FERRAMENTAS";"";"UN";false;false;29.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";4;"";"1.33.767";"UN";;
33.0627;"GRAFITE EM PO 25 G";"FERRAMENTAS";"";"UN";false;false;7.04;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";11;"";"7898315310012";"UN";;
33.0628;"ESCADA ALUMINIO 3 DG";"FERRAMENTAS";"";"UN";false;false;129.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";3;"";"7898113086751";"UN";;
33.0629;"FORMAO 1/4";"FERRAMENTAS";"";"UN";false;true;19.51;26.82;27;false;"/assets/no-image.jpg";false;"Produto sem descrição.";6;"";"7908642005281";"UN";;
33.0630;"RODA C/ PNEU MACI�O P/CARRINHO MAO 1""  REF 325X65";"FERRAMENTAS";"";"UN";false;false;63.50;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";23;"";"7898966271007";"UN";;
33.0631;"PNEU S/ CAMARA P/CARRINHO MAO 3,25 X 8";"FERRAMENTAS";"";"UN";false;false;53.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";29;"";"7898505247135";"UN";;
33.0632;"CAMARA P/CARRINHO MAO 3,50 X 8";"FERRAMENTAS";"";"UN";false;false;45.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";52;"";"7893590284232";"UN";;
33.0633;"MANDRIL 1/2";"FERRAMENTAS";"";"UN";false;false;40.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"7898464738330";"UN";;
33.0634;"MANDRIL 3/8";"FERRAMENTAS";"";"UN";false;true;43.46;51.35;15;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7898464738316";"UN";;
33.0635;"MASTIADOR VIRA MACHO";"FERRAMENTAS";"";"UN";false;true;50.00;65.00;23;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"133776";"UN";;
33.0636;"CARVAO FURAD BOSCH IMPACTO 1174 1/2 (360)";"FERRAMENTAS";"";"UN";false;true;13.00;15.00;13;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"133777";"UN";;
33.0637;"CARVAO SERRA MARM BOSCH 1551-3 (EC14)";"FERRAMENTAS";"";"UN";false;true;13.00;15.00;13;false;"/assets/no-image.jpg";false;"Produto sem descrição.";5;"";"133779";"UN";;
33.0638;"FORMAO 5/16";"FERRAMENTAS";"";"UN";false;true;20.50;25.06;18;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"1.33.78";"UN";;
33.0640;"ESCOVA ACO COPO 50 MM";"FERRAMENTAS";"";"UN";false;true;14.64;18.30;20;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-4;"";"133781";"UN";;
33.0641;"SAND HAV TREND PTO/AM CITRICO 43/44";"SANDALIAS";"";"UN";false;false;25.35;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-1;"";"7893946473914";"UN";;
33.0642;"SOQUETE ADAPT P/MANDRIL (1/2) 12 MM UNIDADE";"FERRAMENTAS";"";"UN";false;false;20.96;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";6;"";"7893946473938";"UN";;
33.0643;"BOTINA DE COURO S/ BIQUEIRA N 43";"FERRAMENTAS";"";"UN";false;false;55.89;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";4;"";"7898934892111";"UN";;
33.0644;"BOTINA DE COURO S/ BIQUEIRA N 44";"FERRAMENTAS";"";"UN";false;false;51.04;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";3;"";"7893946473969";"UN";;
33.0646;"JOGO DE MACHO 1/4";"FERRAMENTAS";"";"UN";false;false;36.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"133787";"UN";;
33.0647;"CHURRASQUEIRA GALV N 2";"ARTEFATOS ACO INOX";"";"UN";false;true;156.40;165.60;6;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7898555820258";"UN";;
33.0649;"RODEL 80MM SIMPLES P/CORTAR PISO";"FERRAMENTAS";"";"UN";false;false;19.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7897451452006";"UN";;
33.0650;"CADEADO PILLER 40 MM";"FECHADURAS/CADEADOS";"";"UN";false;false;39.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";11;"";"7898921098700";"UN";;
33.0651;"CADEADO 20 MM ROSA";"FECHADURAS/CADEADOS";"";"UN";false;false;14.86;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";4;"";"7898921098304";"UN";;
33.0652;"BOTA BORRACHA N 37/38";"FERRAMENTAS";"";"UN";false;true;63.00;88.94;29;false;"/assets/no-image.jpg";false;"Produto sem descrição.";5;"";"7899717180289";"UN";;
33.0653;"CHAVE COMBINADA 22 MM";"FERRAMENTAS";"";"UN";false;false;23.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-1;"";"7891114093131";"UN";;
33.0654;"CHAVE COMBINADA 19 MM";"FERRAMENTAS";"";"UN";false;false;18.73;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-1;"";"1.33.797";"UN";;
33.0655;"LUVA MAO DE LATEX AMARELA";"FERRAMENTAS";"";"UN";false;false;5.60;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";138;"";"7896353821125";"UN";;
33.0656;"ADAPTADOR M 6 P/FURADEIRA 1/2";"FERRAMENTAS";"";"UN";false;false;25.77;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"7897488009129";"UN";;
33.0657;"BROCA VIDEA 6 MM (15/64)";"FERRAMENTAS";"";"UN";false;false;6.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";15;"";"7908642006752";"UN";;
33.0658;"FORMAO 1/2";"FERRAMENTAS";"";"UN";false;false;25.45;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";3;"";"7899095409248";"UN";;
33.0659;"BOTA BORRACHA N 43";"FERRAMENTAS";"";"UN";false;true;71.63;81.18;12;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-5;"";"7898946350593";"UN";;
33.0660;"NYLON CARRETEL P/ GRAMA";"FERRAMENTAS";"";"UN";false;true;22.08;26.99;18;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-4;"";"7891117044413";"UN";;
33.0661;"DISCO BORRACHA 4 1/2";"FERRAMENTAS";"";"UN";false;true;15.81;20.47;23;false;"/assets/no-image.jpg";false;"Produto sem descrição.";6;"";"7897488006876";"UN";;
33.0662;"DISCO BORRACHA 7""";"FERRAMENTAS";"";"UN";false;true;23.01;27.61;17;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-18;"";"7891595005807";"UN";;
33.0663;"CHAVE TESTE DIGITAL";"FERRAMENTAS";"";"UN";false;true;15.24;17.66;14;false;"/assets/no-image.jpg";false;"Produto sem descrição.";4;"";"7908642009449";"UN";;
33.0664;"ESCOVA ACO CIRCULAR JG C/3";"FERRAMENTAS";"";"UN";false;false;15.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";13;"";"7898464735209";"UN";;
33.0665;"CHAVE TORX JG C/9 PCS LONGA";"FERRAMENTAS";"";"UN";false;true;58.00;74.94;23;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7899095405790";"UN";;
33.0666;"ESCOVA ACO CIRCULAR JG C/2";"FERRAMENTAS";"";"UN";false;true;15.00;26.81;44;false;"/assets/no-image.jpg";false;"Produto sem descrição.";5;"";"133808";"UN";;
33.0667;"LIMA GROSA JG C/5 PC";"FERRAMENTAS";"";"UN";false;true;37.17;44.61;17;false;"/assets/no-image.jpg";false;"Produto sem descrição.";3;"";"7898094332151";"UN";;
33.0668;"FORMAO 5/8";"FERRAMENTAS";"";"UN";false;true;27.00;34.00;21;false;"/assets/no-image.jpg";false;"Produto sem descrição.";7;"";"7908642005304";"UN";;
33.0669;"TALHADEIRA SDS PLUS CURVA 16X265X40";"FERRAMENTAS";"";"UN";false;false;38.17;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";10;"";"7908642007445";"UN";;
33.0670;"FERRO P/ SOLDA 100W";"FERRAMENTAS";"";"UN";false;true;107.44;143.00;25;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"133811";"UN";;
33.0671;"CADEADO P/ BICICLETA 120CM";"FECHADURAS/CADEADOS";"";"UN";false;false;26.33;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";3;"";"7908642007896";"UN";;
33.0672;"CHAVE PHILLIPS 1/8 X 6";"FERRAMENTAS";"";"UN";false;false;5.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";11;"";"7899095407800";"UN";;
33.0673;"CHAVE PHILLIPS 3/16 X 5";"FERRAMENTAS";"";"UN";false;true;9.68;13.07;26;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-2;"";"7899095407831";"UN";;
33.0674;"CHAVE CANHAO 12 MM";"FERRAMENTAS";"";"UN";false;true;37.99;48.06;21;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"7895315015879";"UN";;
33.0675;"MARRETA C/CABO TRAMONTINA 2 KG";"FERRAMENTAS";"";"UN";false;false;79.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"789359028451";"UN";;
33.0676;"GRAMPO TIPO ""C"" C/3 PCS";"FERRAMENTAS";"";"UN";false;true;113.53;149.38;24;false;"/assets/no-image.jpg";false;"Produto sem descrição.";6;"";"1.33.817";"UN";;
803397;"LONA POLIETILENO 5 X 6";"MATERIAIS PLASTICOS";"";"UN";false;false;150.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7898947138107";"UN";;
33.0677;"ESTICADOR P/CABO ACO 5/16";"MATERIAL ELETRICO 1";"";"UN";false;false;14.41;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";25;"";"7908642002754";"UN";;
33.0678;"CLIPS P/CABO ACO 3/8";"MATERIAL ELETRICO 1";"";"UN";false;false;6.82;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";39;"";"7908642002853";"UN";;
33.0679;"SERROTE 14";"FERRAMENTAS";"";"UN";false;true;26.00;34.50;25;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"13382";"UN";;
33.0680;"ESMERILHADEIRA ANGULAR 41/2 EAAR500";"FERRAMENTAS";"";"UN";false;true;642.26;853.62;25;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"07891009864631";"UN";;
33.0681;"SERRA CIRCULAR FAMASTIL";"FERRAMENTAS";"";"UN";false;false;479.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"133827";"UN";;
33.0682;"FURADEIRA 5/8 IMPACTO HP 1630 MAKITA";"FERRAMENTAS";"";"UN";false;true;455.52;546.62;17;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"1.33.828";"UN";;
33.0683;"PARAFUSADEIRA ELETRICA BD-127";"FERRAMENTAS";"";"UN";false;false;367.82;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"133830";"UN";;
33.0684;"JOGO BITS BOSCH C/ 7 PECAS";"FERRAMENTAS";"";"UN";false;false;65.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7891009795157";"UN";;
33.0685;"CORTADOR PISO 90 TEC";"FERRAMENTAS";"";"UN";false;true;467.49;564.94;17;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7897451411508";"UN";;
33.0686;"IRRIGADOR PVC JARDIM";"MATERIAIS PLASTICOS";"";"UN";false;false;19.55;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";11;"";"133834";"UN";;
33.0687;"TRENA 5 MT EMBORRACHADA";"FERRAMENTAS";"";"UN";false;true;16.00;19.65;19;false;"/assets/no-image.jpg";false;"Produto sem descrição.";27;"";"7899095409323";"UN";;
33.0688;"CHAVE BOCA 24X26";"FERRAMENTAS";"";"UN";false;false;41.23;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"1.33.837";"UN";;
33.0689;"CX FERRAMENTA FERRO N 03";"FERRAMENTAS";"";"UN";false;true;48.34;59.50;19;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-2;"";"133838";"UN";;
33.0690;"CORTADOR PISO 75 TEC";"FERRAMENTAS";"";"UN";false;true;228.88;284.46;20;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"7897451411492";"UN";;
33.0691;"CHAVE FENDA 3/16 X 12";"FERRAMENTAS";"";"UN";false;true;6.45;7.48;14;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"133840";"UN";;
33.0692;"LIXADEIRA ORBITAL 4557/4556 MAKITA";"FERRAMENTAS";"";"UN";false;true;377.74;442.62;15;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"88381088916";"UN";;
33.0693;"RODEL 80MM DUPLO P/CORTAR PISO";"FERRAMENTAS";"";"UN";false;false;24.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"133843";"UN";;
33.0694;"FORNO IGLU CENTRAL";"FERRAMENTAS";"";"UN";false;true;781.16;862.33;9;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"133844";"UN";;
33.0695;"FOGAO+FORNO C/PINTURA";"FERRAMENTAS";"";"UN";false;true;2593.50;3013.95;14;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"1.33.845";"UN";;
33.0696;"CADEADO PILLER 50 MM";"FECHADURAS/CADEADOS";"";"UN";false;false;49.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";8;"";"7898921098694";"UN";;
33.0697;"REBITE POP 3,2 X 22 (322)";"FERRAMENTAS";"";"UN";false;false;0.23;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";461;"";"1.33.847";"UN";;
33.0698;"PANTUFAS C/100";"MATERIAL DE LIMPEZA";"";"UN";false;false;155.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-42;"";"1.33.848";"UN";;
33.0699;"CADEADO 20 MM VERMELHO";"FECHADURAS/CADEADOS";"";"UN";false;false;14.86;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";3;"";"7898921098335";"UN";;
